,structure,Density
16157,qmof-ae4d8c6,1.55894
16158,qmof-3458e32,0.849272
16159,qmof-43dde62,1.74063
16160,qmof-7ef70ec,1.79286
16161,qmof-9dd776e,2.64572
16162,qmof-b2d2ac6,1.72697
16163,qmof-7d2ad78,2.11479
16164,qmof-fad40f9,1.40917
16165,qmof-0f69a48,1.67518
16166,qmof-b5a79ba,0.982129
16167,qmof-f79b8b9,0.451799
16168,qmof-86f0092,2.59105
16169,qmof-4b9877b,0.601031
16170,qmof-b8d8d2d,1.73145
16171,qmof-290194d,2.45457
16172,qmof-26d7f43,0.936754
16173,qmof-905f6f5,3.22572
16174,qmof-f7ad9cd,1.72955
16175,qmof-17a96f5,1.05704
16176,qmof-ab89669,1.95313
16177,qmof-e7e8cdd,1.61629
16178,qmof-8b907a1,0.365127
16179,qmof-4788445,2.25148
16180,qmof-b0775d6,2.03641
16181,qmof-6b79e29,1.95206
16182,qmof-c7afe13,1.55895
16183,qmof-c3fa563,1.85378
16184,qmof-66e180a,0.50291
16185,qmof-22f1463,0.320539
16186,qmof-cc10ecd,1.05135
16187,qmof-2943f96,1.78967
16188,qmof-968577c,1.22224
16189,qmof-24cf89d,0.567243
16190,qmof-7d61873,1.18247
16191,qmof-31ff996,2.473
16192,qmof-edf0a1b,1.64589
16193,qmof-3e1c72a,1.61145
16194,qmof-977fd47,1.62544
16195,qmof-3f1b655,2.20226
16196,qmof-78f079f,1.75763
16197,qmof-11f7d05,0.864304
16198,qmof-30a512a,1.99683
16199,qmof-2301fd8,2.23971
16200,qmof-04c1119,0.942678
16201,qmof-fa9db14,1.83141
16202,qmof-e1b5da8,1.94224
16203,qmof-af3ceb6,0.959506
16204,qmof-2bab714,2.00729
16205,qmof-a98810e,2.14719
16206,qmof-4e205dc,0.636255
16207,qmof-0cfad40,1.68637
16208,qmof-f57bb3b,2.40412
16209,qmof-9b4fafa,1.61902
16210,qmof-479e7c3,1.57549
16211,qmof-82c4da0,1.49174
16212,qmof-c0b261d,0.711359
16213,qmof-465f60f,1.80278
16214,qmof-edc5795,2.27223
16215,qmof-6656fa3,0.727909
16216,qmof-398e798,1.39417
16217,qmof-97acff8,0.775773
16218,qmof-b7c1266,2.35504
16219,qmof-58acdfc,1.39487
16220,qmof-46e30a0,1.90483
16221,qmof-13bee8a,1.33049
16222,qmof-39711c0,2.89897
16223,qmof-aa46702,2.96504
16224,qmof-283a998,1.63944
16225,qmof-99f53a9,2.49447
16226,qmof-0dd810c,0.508261
16227,qmof-2eb30ad,2.04694
16228,qmof-3c5606f,1.86452
16229,qmof-0aa539c,2.14872
16230,qmof-2f09f08,1.82241
16231,qmof-b3dd101,0.24017
16232,qmof-c8a1e89,2.43948
16233,qmof-ce0d778,2.32229
16234,qmof-5ffeace,1.34104
16235,qmof-3f33bff,1.12547
16236,qmof-8de943d,2.04872
16237,qmof-f83c6ad,1.97742
16238,qmof-b7c8ebb,3.16215
16239,qmof-57e4499,1.70912
16240,qmof-fc59056,2.05803
16241,qmof-8d6e3d6,1.76812
16242,qmof-404ee41,2.04119
16243,qmof-7515239,4.02797
16244,qmof-a6a11b6,1.80158
16245,qmof-b8000f1,1.79734
16246,qmof-472da64,1.20369
16247,qmof-00a1a50,1.24303
16248,qmof-4d8cdcd,1.97055
16249,qmof-70824c7,3.10914
16250,qmof-f734d57,2.53914
16251,qmof-e188b1a,0.555376
16252,qmof-21aa488,1.88562
16253,qmof-4a5df1e,2.2953
16254,qmof-156cc42,2.34334
16255,qmof-8eeb480,2.33716
16256,qmof-9facb2e,3.29486
16257,qmof-9865ee9,2.88581
16258,qmof-ee71379,0.590281
16259,qmof-8b72600,2.0784
16260,qmof-05e4efb,0.635316
16261,qmof-a0704ae,1.40733
16262,qmof-63ed72f,1.59956
16263,qmof-91931bc,1.49822
16264,qmof-230a690,2.01551
16265,qmof-14906a2,2.67916
16266,qmof-04e7ddd,1.86968
16267,qmof-42570c2,2.48217
16268,qmof-a0884cd,1.74549
16269,qmof-04dd137,0.7327
16270,qmof-d8f57b6,1.3407
16271,qmof-727436c,1.28636
16272,qmof-68a1f3b,1.74508
16273,qmof-1102a03,1.78341
16274,qmof-cda0d58,1.4167
16275,qmof-8e00017,1.78691
16276,qmof-a3a09fc,2.68241
16277,qmof-b939bce,3.76986
16278,qmof-4fba533,1.72437
16279,qmof-628d416,1.50013
16280,qmof-579aeee,1.48667
16281,qmof-5df73e3,2.73112
16282,qmof-65a318d,1.86444
16283,qmof-47bb195,1.30781
16284,qmof-03cca0a,1.63121
16285,qmof-64401e3,2.06483
16286,qmof-1ad729f,1.52684
16287,qmof-cd10167,1.75348
16288,qmof-031e1d8,0.888356
16289,qmof-bfbbb54,1.56852
16290,qmof-40ff1c5,1.85848
16291,qmof-1ef53a0,2.4895
16292,qmof-37e4d9d,1.42889
16293,qmof-5f02392,1.56763
16294,qmof-dc65865,1.941
16295,qmof-90cfb6b,1.36194
16296,qmof-5cb7bf7,1.68391
16297,qmof-aca06b1,2.39916
16298,qmof-938bb0c,3.51986
16299,qmof-9a71eae,1.91315
16300,qmof-08db044,1.69052
16301,qmof-36cc11d,2.03618
16302,qmof-f78833d,0.384199
16303,qmof-0a4f53b,1.88845
16304,qmof-20f0c53,1.1536
16305,qmof-2d22fc9,1.59919
16306,qmof-22084e3,2.47415
16307,qmof-a49c0de,1.75862
16308,qmof-020271e,0.32626
16309,qmof-ea2f7b2,2.77104
16310,qmof-4a7d9c5,2.61467
16311,qmof-8a16860,1.95357
16312,qmof-c93885a,0.892585
16313,qmof-f0eceac,2.11907
16314,qmof-8912cf1,2.05796
16315,qmof-97ecc81,0.658358
16316,qmof-840fe26,2.35595
16317,qmof-c0d6ba5,1.28016
16318,qmof-9dfbfd1,1.25551
16319,qmof-eb3a63a,4.81639
16320,qmof-806e25c,0.262771
16321,qmof-ec76521,1.76285
16322,qmof-c158621,1.82628
16323,qmof-42205a7,1.12795
16324,qmof-e9ceb52,0.815288
16325,qmof-0bbe81c,1.66651
16326,qmof-815a5a8,2.2536
16327,qmof-3eeeed6,0.683629
16328,qmof-b73b657,1.78751
16329,qmof-d3ed532,1.75004
16330,qmof-c1bf88b,2.25932
16331,qmof-3927138,2.47099
16332,qmof-722de6a,2.2013
16333,qmof-d698e20,1.7225
16334,qmof-e7ec131,1.74701
16335,qmof-b81612d,2.37724
16336,qmof-3e684e0,1.34278
16337,qmof-33a1180,1.10512
16338,qmof-64eca6f,2.00969
16339,qmof-c7f9786,1.41112
16340,qmof-602401f,1.42577
16341,qmof-cc6a37f,2.20859
16342,qmof-202750c,2.30482
16343,qmof-9685c13,1.71644
16344,qmof-48504ab,2.26865
16345,qmof-87f3627,1.66908
16346,qmof-0f113e8,1.60959
16347,qmof-6478b5c,2.90577
16348,qmof-996dc07,1.89015
16349,qmof-4b71659,2.47636
16350,qmof-0c4aea6,1.53978
16351,qmof-005f564,1.80956
16352,qmof-8f721fc,1.6805
16353,qmof-e6cf94f,0.76885
16354,qmof-136d9fe,2.18046
16355,qmof-0d837fe,1.76847
16356,qmof-4d40fa6,1.13354
16357,qmof-225c8dd,2.50813
16358,qmof-4383a46,2.11132
16359,qmof-a08bc23,2.06112
16360,qmof-1c95e68,1.2537
16361,qmof-a3fad3b,0.571044
16362,qmof-b5b3f3e,1.19374
16363,qmof-f13fc03,1.65004
16364,qmof-3d70d00,1.71269
16365,qmof-d1fec5e,1.68761
16366,qmof-59b6c49,1.77757
16367,qmof-7409358,0.57858
16368,qmof-2b2d255,2.95142
16369,qmof-768d192,1.85526
16370,qmof-9c6629d,2.15313
16371,qmof-a2b803b,1.49941
16372,qmof-f980f2a,0.877221
16373,qmof-2042bd9,2.17388
16374,qmof-602256e,1.63677
16375,qmof-73beffd,1.15202
16376,qmof-ae898ee,1.75648
16377,qmof-c705783,1.66874
16378,qmof-4126c5a,1.79454
16379,qmof-419320c,2.15183
16380,qmof-106093e,1.6403
16381,qmof-5ec3d0d,0.703538
16382,qmof-fea8031,0.899185
16383,qmof-45c251b,2.18662
16384,qmof-58a8f42,1.06413
16385,qmof-90c3233,2.84647
16386,qmof-220370b,2.34327
16387,qmof-a7663ca,1.76521
16388,qmof-799305a,1.20546
16389,qmof-c78d46a,1.83782
16390,qmof-8874408,2.10547
16391,qmof-f0a7d0f,2.234
16392,qmof-4cc90a1,1.8535
16393,qmof-5e0e2eb,2.84044
16394,qmof-d3c7391,2.99828
16395,qmof-8d254b7,2.21121
16396,qmof-3fcc991,1.60353
16397,qmof-000741d,1.95684
16398,qmof-f0bdd71,1.81681
16399,qmof-a2d4eaa,1.6192
16400,qmof-92fea06,2.0561
16401,qmof-a8c8008,1.11234
16402,qmof-489edf7,2.16045
16403,qmof-8637eeb,1.53025
16404,qmof-93ccf76,1.78101
16405,qmof-5e5ad16,0.754797
16406,qmof-a8890ae,1.39743
16407,qmof-4af0f7c,1.57926
16408,qmof-4d05e36,2.16709
16409,qmof-06933eb,2.20231
16410,qmof-c702b6f,1.12146
16411,qmof-892f04c,1.21992
16412,qmof-9cfc8a3,2.54632
16413,qmof-3a0f684,2.09228
16414,qmof-48a8af6,0.403835
16415,qmof-b8f1e8e,2.10131
16416,qmof-b760bf5,2.36144
16417,qmof-d12d16b,1.64813
16418,qmof-886aa55,0.988627
16419,qmof-09c181e,1.79714
16420,qmof-eef474b,1.93444
16421,qmof-52ae4af,2.70518
16422,qmof-7d04430,1.84918
16423,qmof-42ef884,2.70316
16424,qmof-f954167,2.4279
16425,qmof-f07eae0,1.93836
16426,qmof-9dc5e14,1.29036
16427,qmof-0cedff9,2.13402
16428,qmof-46c15b7,1.81496
16429,qmof-5b5489b,1.43075
16430,qmof-942cfbd,0.481966
16431,qmof-74bea3f,1.63686
16432,qmof-41af215,1.3404
16433,qmof-e5376d7,2.22152
16434,qmof-0725f08,2.67523
16435,qmof-20e8389,2.04481
16436,qmof-2fa0c87,1.34886
16437,qmof-a23b78e,2.20936
16438,qmof-9ed3ec7,1.11551
16439,qmof-f681f30,2.26278
16440,qmof-ec4f755,1.31178
16441,qmof-de9cc08,0.788063
16442,qmof-f1d3585,0.838565
16443,qmof-63c56ae,2.06094
16444,qmof-bb912e7,2.44468
16445,qmof-8983115,0.937472
16446,qmof-d740c56,1.12554
16447,qmof-54c3ea8,1.96668
16448,qmof-38d84a5,1.31191
16449,qmof-b59eb8f,1.83168
16450,qmof-5075011,1.61916
16451,qmof-33ca745,1.79605
16452,qmof-00c8700,0.74563
16453,qmof-712d72a,1.43708
16454,qmof-1f08cd7,1.67806
16455,qmof-5206c61,1.31572
16456,qmof-3d17539,2.42242
16457,qmof-2cf2d31,1.65847
16458,qmof-4f3510c,2.54921
16459,qmof-a22eb9b,1.65594
16460,qmof-8f40bf6,2.03806
16461,qmof-242d06c,0.776411
16462,qmof-cffa37f,2.05265
16463,qmof-73cc336,1.64158
16464,qmof-4104663,2.80594
16465,qmof-f54e59c,1.35301
16466,qmof-996e911,1.49867
16467,qmof-d8bbac8,1.64731
16468,qmof-4804357,1.84863
16469,qmof-7b32a82,2.63893
16470,qmof-0ae2a1b,1.8721
16471,qmof-f361ef2,1.8797
16472,qmof-f5605b4,0.501354
16473,qmof-a023ef5,1.95922
16474,qmof-9576ffc,0.648169
16475,qmof-db4f7d1,0.786133
16476,qmof-afadce0,1.73335
16477,qmof-9857976,0.625768
16478,qmof-4d08885,1.13741
16479,qmof-3fe07f6,1.80678
16480,qmof-d9b6caf,1.38264
16481,qmof-d2bf9c3,1.76541
16482,qmof-5c43327,1.87509
16483,qmof-12532fe,1.7303
16484,qmof-59c5e90,2.23908
16485,qmof-572876c,1.28278
16486,qmof-1814167,1.79106
16487,qmof-753bc23,1.60572
16488,qmof-4e55397,2.20116
16489,qmof-11b15c6,1.94492
16490,qmof-3a00320,2.60276
16491,qmof-80849f4,1.74772
16492,qmof-20a983a,2.03283
16493,qmof-e842acf,2.20411
16494,qmof-04ab17d,2.07251
16495,qmof-7a3ac3d,2.45225
16496,qmof-30ffa5b,1.58535
16497,qmof-cc7bad5,1.23637
16498,qmof-5c7ac81,2.21987
16499,qmof-c8aebae,1.66587
16500,qmof-e8c5eb2,2.35269
16501,qmof-a15b1fc,0.58666
16502,qmof-78f9b28,2.30839
16503,qmof-0531def,1.85335
16504,qmof-264d2ec,1.68803
16505,qmof-e63ddfb,2.37484
16506,qmof-1406ccc,1.81185
16507,qmof-a1a0c4a,1.86408
16508,qmof-9f89994,1.5788
16509,qmof-82fb334,1.77254
16510,qmof-3a27c11,1.4686
16511,qmof-ab576dc,2.19762
16512,qmof-4b5f6a4,1.88905
16513,qmof-74b0bf9,1.56174
16514,qmof-81c1d82,1.3357
16515,qmof-f46187c,1.61658
16516,qmof-02a8243,1.92592
16517,qmof-40ed74e,1.91217
16518,qmof-bd502de,1.18027
16519,qmof-8025257,2.37576
16520,qmof-14d27f9,2.52987
16521,qmof-57d9046,1.56838
16522,qmof-81bd926,2.48253
16523,qmof-bca829e,1.80231
16524,qmof-a0aca25,2.7735
16525,qmof-eddc36b,1.94127
16526,qmof-4a4c3dc,2.09399
16527,qmof-a504f89,0.730506
16528,qmof-5098afc,1.81335
16529,qmof-905c032,0.844328
16530,qmof-dadb631,1.94463
16531,qmof-23746fb,2.5107
16532,qmof-8146e49,0.944817
16533,qmof-83a025d,0.35964
16534,qmof-b575710,1.74936
16535,qmof-de2f502,2.46611
16536,qmof-9f90a7e,1.79331
16537,qmof-ba60a35,1.57976
16538,qmof-eb09743,0.85585
16539,qmof-cb9e7d7,1.77806
16540,qmof-9df353e,2.81431
16541,qmof-3f26b0e,0.623338
16542,qmof-73d5465,1.33977
16543,qmof-de034a9,1.8755
16544,qmof-ff93e75,1.80278
16545,qmof-60ed3b0,1.35717
16546,qmof-fe08164,1.83997
16547,qmof-fd9ee59,1.70355
16548,qmof-1fd901f,1.94076
16549,qmof-099a4fe,2.08891
16550,qmof-4cea0e0,4.31793
16551,qmof-7d03b0b,0.741745
16552,qmof-bc0f149,0.913873
16553,qmof-06fdc4b,1.56136
16554,qmof-300c221,1.76213
16555,qmof-635b883,1.45175
16556,qmof-91b1821,1.91261
16557,qmof-6f7fc4a,0.977318
16558,qmof-da788a2,1.12784
16559,qmof-1123a6c,0.1673
16560,qmof-b1b5126,1.16115
16561,qmof-a382c1b,0.60973
16562,qmof-9c01d33,3.25432
16563,qmof-fc6f521,1.59777
16564,qmof-7d89f40,1.10351
16565,qmof-22f5c5c,1.72957
16566,qmof-b983218,2.12169
16567,qmof-b32e4aa,2.47185
16568,qmof-ea9b980,1.75833
16569,qmof-89d5815,1.99322
16570,qmof-ebed62f,1.78455
16571,qmof-905288f,0.576673
16572,qmof-10f6ebc,2.80658
16573,qmof-c6eef3b,1.53792
16574,qmof-68c61b5,1.86277
16575,qmof-9d92695,1.38494
16576,qmof-c8da207,2.00089
16577,qmof-47e505d,1.89121
16578,qmof-6598b02,1.89067
16579,qmof-cbb3b86,0.481204
16580,qmof-9cf4c4a,2.58187
16581,qmof-4a7f527,0.453292
16582,qmof-3454f05,2.28603
16583,qmof-c59df0d,0.447057
16584,qmof-0caf630,2.36019
16585,qmof-c1579af,1.80587
16586,qmof-f17bfa5,2.06863
16587,qmof-8f7fc45,0.892444
16588,qmof-30b35a0,0.841894
16589,qmof-4159cf9,1.60895
16590,qmof-6970c02,1.42026
16591,qmof-9feb37c,1.59186
16592,qmof-7986c05,0.815281
16593,qmof-bcaf3c3,1.95625
16594,qmof-40ec03b,2.72346
16595,qmof-72626ed,1.20164
16596,qmof-f4efbe8,2.28599
16597,qmof-edd85aa,1.6694
16598,qmof-1a5f96c,2.5656
16599,qmof-7f6dbc6,0.304906
16600,qmof-7a0c8e1,2.40262
16601,qmof-944cb8b,0.786647
16602,qmof-6bed31f,1.80311
16603,qmof-fd6b778,2.30347
16604,qmof-5d4c61c,2.80775
16605,qmof-b8d9911,3.35704
16606,qmof-22ff87f,1.50204
16607,qmof-494e653,2.45035
16608,qmof-ec39022,1.41943
16609,qmof-0e91fcd,2.47727
16610,qmof-75ed9bb,0.864101
16611,qmof-db77bc4,1.58785
16612,qmof-1cd0928,2.78956
16613,qmof-529911c,2.63534
16614,qmof-73f891c,2.36209
16615,qmof-7bff871,1.93151
16616,qmof-f38caad,1.60465
16617,qmof-7acd702,2.11907
16618,qmof-c6ed6e6,0.585173
16619,qmof-a8304b6,0.831828
16620,qmof-7edf98b,1.85956
16621,qmof-ec2875e,1.93143
16622,qmof-bebcb31,1.71098
16623,qmof-ab57480,1.57263
16624,qmof-aa812e3,1.21834
16625,qmof-8c91698,1.74616
16626,qmof-1d79778,1.63522
16627,qmof-77f73c0,1.34844
16628,qmof-67c12e6,2.1708
16629,qmof-72d1dd4,1.17294
16630,qmof-4028dc6,1.0036
16631,qmof-981876f,1.59818
16632,qmof-810ee9a,0.688993
16633,qmof-eaab7b8,1.93814
16634,qmof-66c6b3c,2.08963
16635,qmof-8c27956,1.70689
16636,qmof-2beddb4,2.70595
16637,qmof-d93d3b5,1.58263
16638,qmof-905ce17,2.3567
16639,qmof-001ef83,2.52907
16640,qmof-8d7f856,1.5992
16641,qmof-cfc442e,1.38815
16642,qmof-6bb8058,1.6152
16643,qmof-47144b2,2.32077
16644,qmof-51bdd62,1.132
16645,qmof-f73f181,1.95991
16646,qmof-d2f655f,1.64354
16647,qmof-ce62fdc,1.26324
16648,qmof-390b161,3.12524
16649,qmof-dbb3d3c,0.713465
16650,qmof-de28178,0.935063
16651,qmof-2cb8e34,2.2252
16652,qmof-c468324,2.59807
16653,qmof-65823ea,0.71709
16654,qmof-caca351,1.71416
16655,qmof-e30a23f,1.8798
16656,qmof-72d3a49,1.68935
16657,qmof-00973d4,1.89165
16658,qmof-5f3ad60,1.04713
16659,qmof-3e52596,0.575016
16660,qmof-5bd4a24,1.61615
16661,qmof-fdc196e,0.868902
16662,qmof-0c780e3,2.32191
16663,qmof-4abb9dd,2.23794
16664,qmof-b439f25,1.41683
16665,qmof-b57edb0,2.66059
16666,qmof-e226b30,1.66453
16667,qmof-cce2aa3,0.476905
16668,qmof-9ef9d8f,1.26753
16669,qmof-f12b5ad,2.20312
16670,qmof-1dacdd7,1.98516
16671,qmof-530af98,2.03444
16672,qmof-e0cb981,1.51636
16673,qmof-0220440,1.52805
16674,qmof-af7608c,2.15116
16675,qmof-684f362,0.413513
16676,qmof-e14e58a,1.84767
16677,qmof-f57d4ed,2.09498
16678,qmof-274118b,1.53485
16679,qmof-cd9c899,0.942248
16680,qmof-85a7780,0.604826
16681,qmof-fead38a,0.428087
16682,qmof-9ea13da,2.09107
16683,qmof-5350baf,1.36261
16684,qmof-6ca3fde,1.626
16685,qmof-13ec2a4,1.42309
16686,qmof-af9169c,2.04682
16687,qmof-b44aef2,0.141103
16688,qmof-aea802e,1.96297
16689,qmof-cc33e17,1.38495
16690,qmof-5ba42c6,1.13098
16691,qmof-d1d61f9,1.54833
16692,qmof-d139efc,2.22914
16693,qmof-6863435,2.48363
16694,qmof-e0a7303,1.77287
16695,qmof-357aaf4,1.9237
16696,qmof-0f2fd5f,2.37508
16697,qmof-ca14cc9,2.27174
16698,qmof-97b8ee9,1.98029
16699,qmof-5704a73,2.12907
16700,qmof-b934547,1.71796
16701,qmof-0a35e41,1.81624
16702,qmof-fb77b5b,1.98455
16703,qmof-3fe445a,0.794833
16704,qmof-f28b766,0.54528
16705,qmof-f4a8e6b,1.58813
16706,qmof-caa1a9e,1.72117
16707,qmof-f06e64f,1.34929
16708,qmof-42bd54c,2.05852
16709,qmof-2522081,1.21678
16710,qmof-95dc237,1.51098
16711,qmof-b7479eb,1.59263
16712,qmof-8e03f25,2.29668
16713,qmof-6226f23,1.40321
16714,qmof-e1e57f0,1.79808
16715,qmof-440adea,1.48121
16716,qmof-a6c6942,1.81542
16717,qmof-096ab6a,1.45371
16718,qmof-6fb6dea,1.6692
16719,qmof-06a973f,0.26352
16720,qmof-9fbe71b,2.0269
16721,qmof-15eff87,1.58744
16722,qmof-d740c19,1.78241
16723,qmof-a24e826,1.7613
16724,qmof-2c17849,1.462
16725,qmof-78a302a,2.99057
16726,qmof-9571604,1.50437
16727,qmof-9e56850,2.15203
16728,qmof-18d33c2,1.97023
16729,qmof-462668c,1.62163
16730,qmof-1dedbf9,2.77714
16731,qmof-91cf2d0,2.14196
16732,qmof-15b016f,2.30502
16733,qmof-e09b77b,1.33974
16734,qmof-7f79cf6,1.26299
16735,qmof-a1bc243,1.15849
16736,qmof-861ea4a,0.362247
16737,qmof-d8e78b2,0.886758
16738,qmof-2446a3a,0.711922
16739,qmof-0b68b0b,2.29846
16740,qmof-1b7eed8,1.79573
16741,qmof-a01a4d4,1.74146
16742,qmof-ecf9ede,1.64649
16743,qmof-091c04b,2.80022
16744,qmof-a2ee661,1.0525
16745,qmof-6f1b1c6,0.553044
16746,qmof-9ae450b,1.48127
16747,qmof-ef79ebc,1.07576
16748,qmof-adf0d46,2.60037
16749,qmof-3c38c53,1.61762
16750,qmof-878ee6a,1.59342
16751,qmof-cc0269e,1.22747
16752,qmof-e4196d0,1.91543
16753,qmof-e88d26e,1.62229
16754,qmof-bdb5086,2.34603
16755,qmof-b31f520,1.89868
16756,qmof-efaa9ca,1.60104
16757,qmof-ef8d4e1,2.48109
16758,qmof-b6395f5,1.03596
16759,qmof-543c417,1.17661
16760,qmof-098de98,1.75575
16761,qmof-c54c019,0.762348
16762,qmof-6bf0ec2,1.69686
16763,qmof-0c6caee,2.1704
16764,qmof-28454c2,2.68094
16765,qmof-1eeeeb7,1.55561
16766,qmof-148ed99,2.21818
16767,qmof-b8d6c96,1.89971
16768,qmof-8a9774d,2.32504
16769,qmof-e89f5ce,1.55534
16770,qmof-ec95ddc,1.83416
16771,qmof-dc43527,1.78309
16772,qmof-fa3fd9f,1.55694
16773,qmof-6680eb0,2.24224
16774,qmof-5d78f06,2.03417
16775,qmof-337495d,1.3488
16776,qmof-d3530bc,1.89734
16777,qmof-1cc7dc7,1.43964
16778,qmof-5d03e27,1.26834
16779,qmof-2ec307c,1.30912
16780,qmof-d6a7954,0.389059
16781,qmof-cb7e2e5,1.51625
16782,qmof-f3e4e39,1.83414
16783,qmof-dbdc93d,1.17212
16784,qmof-c1aa50a,1.96438
16785,qmof-4a2d090,1.65142
16786,qmof-e2787da,0.947571
16787,qmof-1547f0e,1.61806
16788,qmof-8fcbf8c,1.30931
16789,qmof-1976a36,1.667
16790,qmof-dbf1bf8,1.85012
16791,qmof-49353bb,0.926728
16792,qmof-8c5fcb0,2.54979
16793,qmof-7c055d2,1.33749
16794,qmof-d3d1953,2.10558
16795,qmof-1802001,1.59392
16796,qmof-0bf120c,1.62608
16797,qmof-757d168,0.617226
16798,qmof-9b881cc,1.99151
16799,qmof-508fdd0,0.581747
16800,qmof-95ef7fc,1.79278
16801,qmof-37ce617,0.505985
16802,qmof-3eba276,1.66353
16803,qmof-f07e55e,1.70091
16804,qmof-c26f09c,1.21572
16805,qmof-7e2adaf,0.348288
16806,qmof-8797c78,0.322853
16807,qmof-a141a72,1.47467
16808,qmof-237cfe7,1.04891
16809,qmof-fec6974,2.10647
16810,qmof-b8f1b55,2.00689
16811,qmof-d234b42,2.34044
16812,qmof-5ec17b1,2.62004
16813,qmof-3736d07,0.637008
16814,qmof-17e43c6,1.9147
16815,qmof-ae58b33,2.11045
16816,qmof-de85209,1.93216
16817,qmof-d7860d3,1.26988
16818,qmof-cad88a0,1.51649
16819,qmof-64004a0,1.28546
16820,qmof-d1cbf2f,2.18065
16821,qmof-73e172a,2.65079
16822,qmof-46d3985,1.28544
16823,qmof-8e57ccd,2.15872
16824,qmof-53e5178,1.78565
16825,qmof-298eb52,2.16476
16826,qmof-eeaea8a,0.969625
16827,qmof-1d0d16f,3.18353
16828,qmof-6f58bfd,1.99566
16829,qmof-69eec2b,1.71579
16830,qmof-300be09,1.91912
16831,qmof-9dedbbd,3.10786
16832,qmof-5859c87,2.68871
16833,qmof-7f34f70,0.762169
16834,qmof-85b5866,1.98058
16835,qmof-8b8a7da,1.54129
16836,qmof-3ff05ac,2.01385
16837,qmof-f0db0ad,2.23736
16838,qmof-5d740ae,1.0026
16839,qmof-859b832,1.95398
16840,qmof-b28f911,1.6669
16841,qmof-d52b137,2.66437
16842,qmof-ceef48c,2.88386
16843,qmof-551cacc,1.54204
16844,qmof-dcb1bf0,0.828092
16845,qmof-e6c4516,1.47176
16846,qmof-b8066b7,2.30884
16847,qmof-c08687d,2.04178
16848,qmof-82179f8,2.41014
16849,qmof-da71b94,1.95884
16850,qmof-1959230,2.15547
16851,qmof-763fa30,1.53503
16852,qmof-cee9997,2.41956
16853,qmof-9e11bc9,1.28842
16854,qmof-c631f72,1.65315
16855,qmof-2063f6c,2.08209
16856,qmof-5431036,2.64134
16857,qmof-f67a0ff,1.24574
16858,qmof-08c5035,2.19028
16859,qmof-6aaf0fe,1.16754
16860,qmof-dfdcb3c,2.00413
16861,qmof-f75eb5a,1.12813
16862,qmof-4ddd98f,0.509537
16863,qmof-43aa38c,1.76417
16864,qmof-ee71122,1.34495
16865,qmof-69552f5,1.27109
16866,qmof-3b028dc,1.63235
16867,qmof-011c163,0.234665
16868,qmof-64f190e,1.49585
16869,qmof-0ac08a6,1.66802
16870,qmof-b5e6f6b,1.65553
16871,qmof-e11d9cb,2.02438
16872,qmof-a0c4c71,1.8757
16873,qmof-f89f9b8,1.56245
16874,qmof-6797aee,1.6856
16875,qmof-53e7297,2.42784
16876,qmof-f203c62,1.23312
16877,qmof-083aea0,1.24459
16878,qmof-1f5d6ec,1.6942
16879,qmof-b4beb57,2.10338
16880,qmof-4f0b980,1.7683
16881,qmof-c2b42fd,1.88178
16882,qmof-684c5fa,1.82755
16883,qmof-1d6c648,0.725161
16884,qmof-cf063a9,1.63414
16885,qmof-be1b43d,0.937801
16886,qmof-db6a412,2.59507
16887,qmof-6400cd1,1.40864
16888,qmof-e93811c,0.642018
16889,qmof-534822c,1.85253
16890,qmof-bb13a23,1.81124
16891,qmof-de8c338,2.10153
16892,qmof-c80c803,1.39827
16893,qmof-b733275,0.848287
16894,qmof-27a5e08,2.36715
16895,qmof-60dc14e,1.86223
16896,qmof-e84b289,2.20686
16897,qmof-e66b91f,1.93722
16898,qmof-d65fd56,1.82757
16899,qmof-1d52e5c,3.30586
16900,qmof-517524d,0.551355
16901,qmof-7e5c22f,2.41218
16902,qmof-de4c4e1,2.62847
16903,qmof-4846b1b,1.77055
16904,qmof-20fe6b8,1.14195
16905,qmof-5e1817a,1.59541
16906,qmof-5b02dd4,1.78348
16907,qmof-1d729c7,2.44797
16908,qmof-8c50340,2.35403
16909,qmof-2497a20,1.73281
16910,qmof-d190992,1.13681
16911,qmof-aaa4160,2.23993
16912,qmof-994262e,2.84397
16913,qmof-d589613,1.7564
16914,qmof-a36de4b,2.04655
16915,qmof-748e762,0.631842
16916,qmof-538e5ff,1.78923
16917,qmof-b9077a0,1.46543
16918,qmof-d7ece7a,2.36511
16919,qmof-d622bf2,2.27643
16920,qmof-be63846,0.67361
16921,qmof-d429569,1.99081
16922,qmof-079b91e,3.2298
16923,qmof-ed31a4e,1.81992
16924,qmof-ddb13bd,2.45151
16925,qmof-9085c0a,1.4852
16926,qmof-0c240a1,2.38365
16927,qmof-1034731,1.10757
16928,qmof-57a89f5,1.408
16929,qmof-8c13777,2.07035
16930,qmof-0e8b60f,1.54548
16931,qmof-18442f6,1.10774
16932,qmof-e99de19,1.94381
16933,qmof-02eaa2a,1.72681
16934,qmof-c2e0cee,2.35272
16935,qmof-73cfd5c,2.75411
16936,qmof-b6dadce,1.72299
16937,qmof-222ea6e,2.3932
16938,qmof-266e56b,1.16437
16939,qmof-74662f0,1.39442
16940,qmof-4c18ced,1.67947
